date,iaq,electrosmog_lf,wifi_level,wifi_n,temperature,humidity,air_pressure,ambient_light,tvoc,co2,co2e,pm10,pm25,sound,electrosmog_hf,device_id,ext_temperature,ext_humidity,ext_wind,ext_pressure,ext_weather
2020-02-03,177.9541379,192.3655172,-46.34482759,12.59310345,23.45965517,44.27137931,1017.776552,44.04586207,76.43793103,740.3448276,905.2172414,7.327586207,6.327586207,57.85310345,0.364482759,427,13,81,7,1019,sole
2020-02-04,138.184083,187.8269896,-47.21453287,12.06574394,23.86608997,41.3716263,1008.279931,51.78788927,52.28027682,629.4152249,746.7266436,7.08650519,6.08650519,58.74775087,0.392041522,427,12,77,15,1011,pioggia 
2020-02-05,142.8658621,191.3241379,-51.15862069,11.64137931,23.22482759,25.65793103,1012.684138,34.15344828,41.6137931,518.6068966,676.6068966,5.44137931,4.44137931,60.49448276,0.370344828,427,8,43,26,1014,sole
2020-02-06,82.21371681,196.9424779,-50.53097345,12.00442478,23.03716814,19.11415929,1021.472566,54.1199115,24.04867257,474.9469027,560.6814159,5.615044248,4.615044248,60.27168142,0.366814159,427,7,31,20,1022,sole
2020-02-07,159.3796552,193.6206897,-49.0862069,11.37931034,23.23448276,19.92068966,1025.142414,51.31103448,39.95517241,605.5482759,665.462069,6.413793103,5.413793103,60.05724138,0.374482759,427,6,44,8,1026,sole
2020-02-08,86.80276817,195.4152249,-49.15224913,11.72318339,25.0650519,20.45259516,1026.511765,14.35397924,26.66782007,456.8373702,578.0657439,9.100346021,8.100346021,59.70968858,0.349134948,427,7,57,6,1028,sole
2020-02-09,69.85344828,192.4793103,-49.13793103,11.6,24.76275862,25.3362069,1029.459655,11.70586207,29.77931034,453.962069,598.9793103,8.248275862,7.248275862,59.02172414,0.346551724,427,10,69,11,1031,pioggia 
2020-02-10,139.3557093,192.3702422,-50.62283737,11.36678201,24.3650519,36.65951557,1022.798616,41.69065744,22.25951557,682.6435986,549.0934256,6.660899654,5.660899654,59.34429066,0.374394464,427,12,83,12,1025,pioggia 
2020-02-11,161.0896907,203.1649485,-57.04810997,9.903780069,23.52061856,42.43745704,1014.005155,52.22680412,63.9347079,713.1477663,822.7697595,7.329896907,6.329896907,60.29690722,0.386941581,427,14,78,10,1016,sole
2020-02-12,153.4689655,202.3586207,-56.26551724,8.562068966,23.30931034,39.67,1016.681724,48.97413793,85.3137931,727.4965517,963.4827586,7.989655172,6.989655172,60.28448276,0.406896552,427,12,64,8,1018,sole
2020-02-13,112.4010345,202.2793103,-59.84827586,8.972413793,23.68482759,35.87896552,1019.754828,82.93965517,21.27586207,665.7206897,542.7448276,7.348275862,6.348275862,59.56758621,0.400344828,427,10,71,10,1021,sole
2020-02-14,140.5785467,198.7370242,-57.33910035,9.062283737,23.88442907,35.52768166,1015.884429,68.31384083,42.52249135,580.3702422,682.7093426,5.972318339,4.972318339,60.12525952,0.368858131,427,14,61,17,1017,pioggia 
2020-02-15,82.804811,183.9621993,-49.48453608,9.5395189,22.1419244,30.21099656,1023.742268,15.64329897,30.33676976,440.3642612,602.8109966,6.553264605,5.553264605,59.5790378,0.341924399,427,10,56,8,1025,sole
2020-02-16,106.3591696,186.7370242,-49.69896194,10.08304498,21.76712803,35.31937716,1027.23391,15.53252595,49.62283737,465.5640138,728.8788927,8.173010381,7.173010381,59.35121107,0.338754325,427,10,69,6,1029,sole
2020-02-17,186.5841379,190.1448276,-50.97931034,11.52413793,22.95758621,36.79862069,1026.123103,53.55103448,87.26896552,677.6758621,976.2689655,8.403448276,7.403448276,59.83965517,0.373448276,427,10,67,6,1028,sole
2020-02-18,143.2757785,193.5051903,-50.75432526,11.12456747,23.18788927,37.46989619,1022.353287,48.5650519,41.80622837,653.2941176,677.6816609,7.830449827,6.830449827,59.27508651,0.370934256,427,11,82,7,1024,sole
2020-02-19,105.88,193.7310345,-52.79655172,11.27241379,23.22655172,40.38344828,1018.892759,49.2737931,67.63448276,661.7344828,847.2413793,8.024137931,7.024137931,59.67862069,0.373448276,427,10,90,6,1020,pioggia nebbia 
2020-02-20,94.75034247,192.4417808,-52.08219178,11.94863014,23.32636986,32.48972603,1020.506164,54.51438356,58.9760274,621.6267123,790.3972603,6.424657534,5.424657534,59.38287671,0.377739726,427,10,66,9,1022,sole
2020-02-21,74.96034483,191.7965517,-48.54482759,12.93793103,23.27241379,30.28931034,1022.52,58.77551724,80.76896552,648.1413793,933.4344828,7.148275862,6.148275862,59.40758621,0.371034483,427,9,61,6,1024,sole
2020-02-22,78.65103448,188.6413793,-47.57931034,12.96551724,22.01655172,35.53103448,1028.126897,14.96310345,24.26896552,443.8827586,562.2896552,7.751724138,6.751724138,59.03068966,0.344482759,427,10,75,7,1029,sole
2020-02-23,142.815917,188.8062284,-47.16608997,12.85121107,21.6384083,39.1200692,1027.710727,14.16366782,68.5467128,439.4083045,853.3806228,8.148788927,7.148788927,59.14878893,0.343598616,427,11,83,7,1029,nebbia 
2020-02-24,160.1665517,192.4551724,-48.06896552,12.81724138,23.36068966,39.89172414,1020.5,43.57068966,52.24827586,605.762069,746.262069,6.482758621,5.482758621,59.50586207,0.373793103,427,13,78,10,1022,sole
2020-02-25,139.9061856,197.4639175,-50.41237113,12.69415808,23.71512027,40.34742268,1013.056014,39.17285223,47.78694158,565.5292096,717.0515464,6.219931271,5.219931271,59.45876289,0.378694158,427,13,76,16,1015,sole
2020-02-26,133.4048276,197.5,-51.12758621,12.32068966,23.55793103,37.35068966,1003.145172,48.75586207,54.45862069,546.6137931,760.8137931,5.896551724,4.896551724,59.41310345,0.365172414,427,12,69,17,1005,pioggia 
2020-02-27,139.3349481,193.982699,-52.19723183,11.75086505,23.17681661,29.72871972,1010.455363,49.09342561,52.57093426,576.7508651,748.650519,5.650519031,4.650519031,59.91903114,0.366782007,427,8,61,11,1012,pioggia 
2020-02-28,153.2686207,181.8275862,-50.41034483,12.06896552,23.37034483,31.31965517,1011.613793,53.64413793,63.95517241,575.162069,823.137931,6.010344828,5.010344828,56.9762069,0.351724138,427,13,51,16,1013,pioggia 
2020-02-29,71.81275862,166.4103448,-44.72413793,12.24827586,22.4537931,28.47275862,1016.441034,16.87310345,41.48275862,415.4241379,675.8344828,7.068965517,6.068965517,54.86413793,0.339655172,427,11,55,15,1018,sole
2020-03-01,75.85224913,170.2110727,-45.10380623,11.47750865,22.86020761,41.7816609,1008.463668,9.096193772,59.96539792,416.5224913,796.6851211,6.844290657,5.844290657,55.8916955,0.342560554,427,14,78,24,1010,pioggia 
2020-03-02,155.5289655,172.6689655,-49.74827586,11.74827586,23.9262069,45.23172414,1003.513103,47.41206897,128.6172414,631.137931,1247.6,6.889655172,5.889655172,55.96,0.352758621,427,13,82,25,1005,pioggia 
2020-03-03,144.6672414,172.7517241,-49.64137931,11.83103448,24.15689655,37.68793103,1000.642414,58.34862069,62.81724138,642.9344828,815.7310345,6.944827586,5.944827586,54.87827586,0.359655172,427,11,70,17,1002,pioggia 
2020-03-04,153.1060837,170.4486692,-48.83269962,11.08745247,23.91102662,33.8243346,1006.439544,67.9581749,82.84030418,667.661597,946.9239544,6.467680608,5.467680608,55.41406844,0.368821293,427,9,70,10,1008,pioggia 
2020-03-05,86.44972376,174.7127072,-50.80110497,11.81767956,24.69392265,30.97900552,1008.522099,95.07513812,210.0939227,717.3922652,1782.298343,6.61878453,5.61878453,56.17569061,0.366850829,427,10,66,14,1010,sole
2020-03-06,66.43603239,174.3117409,-49.23481781,12.37651822,24.6582996,39.94251012,1000.807287,63.74493927,167.8421053,592.0283401,1505.380567,7.63562753,6.63562753,55.98825911,0.346153846,427,12,77,18,1003,pioggia 
2020-03-07,53.19065744,174.3633218,-47.90311419,11.23875433,23.22249135,35.97785467,1006.196886,17.92456747,33.29757785,430.7128028,621.7474048,6.78200692,5.78200692,52.93217993,0.319031142,427,11,72,9,1007,pioggia temporale 
2020-03-08,71.96206897,176.6344828,-50.06551724,11.1137931,22.41482759,30.38758621,1014.385172,21.28,11.99310345,410.4896552,481.7517241,6.431034483,5.431034483,52.20517241,0.313793103,427,10,57,12,1016,sole
2020-03-09,161.5723183,173.0865052,-51.10380623,11.88927336,23.3733564,28.29550173,1011.314879,54.3615917,79.60553633,618.5224913,925.9342561,6.85467128,5.85467128,54.12871972,0.337716263,427,9,64,8,1013,sole
2020-03-10,75.29413793,174.4241379,-50.10344828,12.73793103,23.42137931,31.00655172,1013.875172,35.28,24.46206897,462.7,563.7482759,8.175862069,7.175862069,53.45551724,0.328965517,427,11,62,9,1016,sole
2020-03-11,69.96608997,177.2733564,-48.83044983,13.08650519,23.01972318,34.6899654,1019.237024,58.75743945,49.14186851,485.8650519,725.4290657,10.10726644,9.107266436,53.4200692,0.325259516,427,14,62,8,1022,sole
2020-03-12,62.89103448,174.0551724,-49.05862069,12.26551724,23.34655172,40.60965517,1020.721379,18.08103448,77.23448276,452.8172414,910.3689655,8.362068966,7.362068966,53.2037931,0.329310345,427,14,69,10,1022,sole
2020-03-13,99.66689655,173.2689655,-49.3137931,12.79655172,23.44103448,42.43758621,1015.599655,10.35965517,68.1862069,462.9482759,850.9310345,11.73103448,10.73103448,52.81517241,0.332758621,427,13,84,6,1017,sole
2020-03-14,79.93010381,170.9307958,-48.32871972,13.39792388,23.70276817,44.46920415,1013.280277,7.389965398,39.25951557,440.2802768,660.4083045,8.785467128,7.785467128,52.56782007,0.334256055,427,13,83,6,1015,sole
2020-03-15,60.15896552,175.0551724,-48.04827586,13.87586207,23.51724138,37.68034483,1016.263103,17.29137931,24.10689655,422.937931,561.562069,8.462068966,7.462068966,52.22931034,0.336206897,427,14,66,11,1019,sole
2020-03-16,96.56448276,177.1793103,-48.1,14.25172414,23.25586207,31.88827586,1022.446552,17.23310345,40.73448276,432.0931034,670.4310345,8.24137931,7.24137931,51.80206897,0.336551724,427,13,55,9,1025,sole
2020-03-17,86.02595156,174.7716263,-48.58823529,13.24567474,23.31730104,35.60934256,1027.138408,17.89653979,101.9550173,445.3044983,1072.539792,10.92041522,9.920415225,51.91522491,0.335986159,427,13,68,7,1029,sole
2020-03-18,95.29827586,176.1172414,-48.70689655,13.55517241,23.42103448,37.38724138,1023.525862,17.64965517,86.92413793,445.1310345,973.8482759,12.79655172,11.79655172,52.87586207,0.344827586,427,14,63,8,1024,sole
2020-03-19,114.5391003,174.5432526,-48.07958478,14.95155709,23.5384083,34.74290657,1022.223875,16.99480969,67.62283737,445.5778547,847.0588235,13.85121107,12.85121107,52.23460208,0.342560554,427,15,56,9,1024,sole
2020-03-20,107.1631034,173.1206897,-48.57241379,14.76551724,23.67655172,34.23448276,1020.133793,16.54413793,134.162069,447.1448276,1284.127586,13.22068966,12.22068966,52.40586207,0.345172414,427,14,57,8,1021,sole
2020-03-21,114.5068966,173.1862069,-48.78965517,14.27586207,23.67517241,33.6837931,1013.324828,17.19862069,99.28275862,436.1793103,1055.258621,13.48965517,12.48965517,52.49034483,0.344482759,427,14,55,7,1014,sole
2020-03-22,97.96965517,175.7034483,-48.58275862,15.2137931,23.91758621,34.6262069,1011.223448,16.44724138,92.82413793,432.6034483,1012.927586,14.5862069,13.58275862,51.91310345,0.341034483,427,15,58,10,1013,pioggia 
2020-03-23,93.01730104,177.8477509,-48.66089965,15.27681661,22.99757785,23.73633218,1016.16782,17.30553633,17.66089965,393.1522491,519.266436,7.335640138,6.335640138,51.12179931,0.339446367,427,9,35,26,1018,sole
2020-03-24,129.1434483,169.7034483,-48.58965517,15.32413793,21.26068966,19.76793103,1017.782414,18.31206897,20.07586207,404.7172414,535.3172414,6.765517241,5.765517241,51.97758621,0.322758621,427,6,47,23,1018,sole
2020-03-25,120.3,170.7172414,-47.43793103,15.40689655,20.49344828,22.28137931,1009.915172,17.69793103,39.03793103,423.8206897,659.0655172,6.524137931,5.524137931,52.66172414,0.323793103,427,8,46,11,1010,pioggia 
2020-03-26,112.508,168.8266667,-48.14666667,14.70666667,20.68,29.08933333,1003.004,2.068,242.3466667,431.8266667,1994,6.106666667,5.106666667,53.28933333,0.308,427,9,82,8,1001,pioggia 
2020-03-27,118.874,178.34,-51.22,15.30666667,21.72866667,42.91533333,1009.043333,16.47133333,32.78,475.46,618.9666667,6.44,5.44,53.25133333,0.318666667,427,12,79,10,1008,pioggia 
2020-03-28,108.327931,179.1413793,-51.57931034,14.89310345,21.70896552,42.22517241,1011.449655,15.80137931,18.98965517,481.362069,527.8827586,8.679310345,7.679310345,53.00310345,0.319310345,427,12,77,8,1013,pioggia 
2020-03-29,104.6707581,178.1624549,-51.01083032,15.45848375,22.18122744,42.34223827,1011.314801,22.01696751,22.24187726,485.8916968,549.6967509,11.01444043,10.01444043,51.77870036,0.33465704,427,14,72,8,1013,sole
2020-03-30,133.0734483,178.9,-51.50344828,15.92068966,22.64206897,42.14241379,1010.247931,21.45931034,24.14827586,487.3413793,561.7,10.54482759,9.544827586,51.8637931,0.335862069,427,14,71,8,1012,sole
2020-03-31,116.4116838,179.0893471,-51.58075601,15.18213058,22.71890034,37.6790378,1012.774914,20.51649485,20.395189,463.4742268,537.2508591,8.738831615,7.738831615,51.82886598,0.341237113,427,11,68,15,1014,sole
2020-04-01,70.71314879,171.1764706,-51.24913495,15.32871972,21.49411765,23.19446367,1013.590311,21.71211073,7.069204152,416.1453287,449.366782,6.629757785,5.629757785,51.85017301,0.334948097,427,8,41,18,1015,sole
2020-04-02,81.90551724,170.3586207,-51.16896552,15.70344828,21.17310345,24.79,1012.075862,22.03724138,68.96551724,418.6137931,855.7827586,7.517241379,6.517241379,51.28034483,0.33137931,427,10,52,10,1013,sole
2020-04-03,104.4034483,172.1862069,-50.75172414,15.23103448,21.41275862,29.39724138,1009.660345,21.47137931,136.9172414,433.1551724,1302.148276,9.434482759,8.434482759,52.04862069,0.333448276,427,12,55,10,1011,sole
2020-04-04,94.53655172,178.0413793,-50.89310345,15.27586207,22.06655172,27.82448276,1012.767241,21.74827586,89.37586207,422.9965517,989.9241379,8.768965517,7.768965517,51.07241379,0.329310345,427,13,48,11,1014,sole
2020-04-05,84.51413793,179.0965517,-50.87931034,15.79310345,22.83172414,24.69793103,1015.776207,22.00517241,16.59310345,413.1517241,512.1,8.648275862,7.648275862,50.7562069,0.329655172,427,14,38,10,1017,sole
2020-04-06,91.74290657,177.7577855,-51.3183391,15.35294118,23.72941176,26.01937716,1020.552941,21.05155709,58.40138408,430.4636678,786.5640138,9.733564014,8.733564014,50.28581315,0.342214533,427,15,45,10,1022,sole
2020-04-07,93.83722628,177.1459854,-50.89781022,15.43065693,24.22153285,30.37335766,1023.642336,19.49963504,212.1532847,450.0656934,1796.160584,11.32846715,10.32846715,51.57189781,0.345255474,427,16,50,9,1026,sole
2020-04-08,96.36439791,175.8900524,-51.33507853,15.14136126,24.70052356,32.76073298,1021.505236,18.08743455,206.0628272,456.7434555,1756.015707,13.91099476,12.91099476,51.37120419,0.356020942,427,16,53,10,1024,sole
2020-04-09,99.0567474,176.5640138,-51.03806228,16.17301038,24.90795848,36.65605536,1019.813841,21.71453287,147.9861592,455.9446367,1374.49481,13.94809689,12.94809689,52.09100346,0.34982699,427,16,61,10,1021,sole
2020-04-10,168.9372414,176.3862069,-51.07931034,15.7,24.9762069,35.50724138,1019.999655,22.1662069,172.8551724,473.0965517,1537.47931,13.7862069,12.7862069,51.92172414,0.349655172,427,17,54,8,1022,sole
2020-04-11,126.7193103,176.9,-50.93793103,15.87241379,25.49413793,34.32724138,1019.552414,22.63344828,143.5655172,466.7689655,1345.706897,14.30344828,13.30344828,50.9962069,0.345172414,427,16,56,7,1021,sole
2020-04-12,127.24,174.8068966,-50.95172414,15.96206897,25.79862069,35.25034483,1018.917241,22.11896552,49.22758621,465.6,726.237931,14.3862069,13.3862069,51.15206897,0.348275862,427,17,65,10,1021,sole
2020-04-13,115.0044828,176.1586207,-51.09655172,15.56551724,26.00068966,37.61862069,1015.205517,20.83482759,57.17931034,434.2103448,778.6206897,14.3862069,13.3862069,50.98137931,0.347931034,427,17,62,12,1016,nebbia 
2020-04-14,103.9422145,175.7647059,-51.33217993,15.67820069,25.99688581,37.82491349,1009.94083,12.30415225,62.29065744,431.4013841,812.2768166,13.33564014,12.33564014,51.35813149,0.346712803,427,13,79,9,1012,pioggia 
2020-04-15,96.62465753,176,-51.04452055,16.2739726,24.92020548,31.04315068,1018.093836,22.7859589,15.28082192,413.3150685,503.5890411,7.212328767,6.212328767,52.00582192,0.338013699,427,12,57,12,1020,sole
2020-04-16,97.2262069,176.2551724,-51.32758621,14.53448276,24.56241379,33.14896552,1020.65,23.88275862,74.86551724,436.2586207,894.2586207,8.206896552,7.206896552,51.53965517,0.340344828,427,15,60,9,1022,sole
2020-04-17,81.73564014,176.0657439,-52.12110727,14.29757785,24.69930796,35.60899654,1018.246021,22.90726644,50.74394464,442.9550173,736.5363322,8.311418685,7.311418685,51.17093426,0.333217993,427,17,66,10,1020,sole
2020-04-18,120.4303448,174.3482759,-52.03448276,13.3137931,25.17241379,42.28103448,1016.598966,17.80931034,133.3241379,427.8793103,1278.555172,8.462068966,7.462068966,52.06482759,0.338965517,427,16,85,7,1018,nebbia 
2020-04-19,119.2183391,173.3079585,-51.8650519,13.02422145,25.54913495,43.57750865,1012.230104,19.36989619,57.85813149,421.9031142,782.6470588,9.515570934,8.515570934,51.4916955,0.338754325,427,17,80,8,1014,sole
2020-04-20,140.9737931,173.6344828,-51.95517241,12.03103448,25.86655172,45.71034483,1005.93931,10.13551724,59.87586207,436.7,796.3275862,9.75862069,8.75862069,51.54172414,0.329655172,427,17,85,12,1006,pioggia 
2020-04-21,165.0491349,173.8754325,-51.94463668,10.48788927,25.79100346,46.34775087,1003.597924,13.93910035,60.15224913,436.1418685,797.9965398,7.079584775,6.079584775,51.44948097,0.333910035,427,17,81,10,1005,pioggia nebbia 
2020-04-22,109.272069,173.5310345,-51.89310345,10.8862069,25.3937931,45.08344828,1008.742414,11.50241379,29.7137931,434.2241379,597.9241379,6.993103448,5.993103448,51.8937931,0.321034483,427,14,94,6,1010,pioggia 
2020-04-23,70.94705882,175.1107266,-51.29411765,11.03806228,25.05467128,44.93044983,1013.097578,19.21868512,22.09688581,427.3875433,548.5709343,6.726643599,5.726643599,51.39238754,0.330103806,427,16,80,9,1015,pioggia 
2020-04-24,95.69206897,175.4137931,-51.1137931,11.62413793,24.9862069,43.38862069,1013.473448,24.32896552,66.18965517,426.1896552,837.3344828,8.631034483,7.631034483,50.98862069,0.333103448,427,17,70,9,1015,sole
2020-04-25,93.46851211,176.4186851,-51.23529412,11.79930796,25.1733564,42.36608997,1010.876817,22.44567474,33.93425606,416.9134948,625.8062284,10.82352941,9.823529412,50.37681661,0.328373702,427,17,68,9,1012,sole
2020-04-26,111.3648276,175.3793103,-51.43103448,11.40344828,25.34275862,40.10965517,1009.252759,23.75,37.92068966,414.5724138,651.9413793,7.706896552,6.706896552,50.62448276,0.333103448,427,17,57,9,1011,sole
2020-04-27,93.23252595,174.7301038,-51.47404844,11.08650519,25.62906574,40.35709343,1011.889619,24.93391003,39.07266436,430.6089965,659.8754325,8.387543253,7.387543253,50.46747405,0.335640138,427,16,72,8,1014,sole
2020-04-28,80.26517241,174.6517241,-51.54137931,12.61034483,26.03344828,43.91655172,1011.652069,20.16344828,61.35862069,418.0034483,806.4965517,9.275862069,8.275862069,50.90310345,0.338965517,427,17,76,17,1013,pioggia 
2020-04-29,55.40899654,174.2768166,-51.47750865,13.01730104,26.14878893,44.34913495,1010.114187,23.61730104,30.87543253,414.4913495,606.3287197,7.955017301,6.955017301,51.01349481,0.344636678,427,17,77,14,1012,pioggia 
2020-04-30,95.21211073,176.2975779,-51.73702422,13.94463668,26.07647059,40.30622837,1011.636678,23.64844291,27.51557093,416.7820069,583.1695502,7.332179931,6.332179931,50.83114187,0.344636678,427,18,61,11,1014,sole
2020-05-01,46.87916667,175.4375,-52.05902778,14.07291667,26.34618056,41.271875,1010.483681,23.44583333,41.36458333,398.84375,674.7118056,7.003472222,6.003472222,50.90277778,0.346875,427,19,62,16,1012,sole
2020-05-02,57.3266436,173.2595156,-52.06228374,14.48442907,26.7716263,42.52595156,1007.968512,24.61384083,36.33910035,416.9342561,641.467128,7.356401384,6.356401384,50.25017301,0.342214533,427,19,66,12,1010,sole
2020-05-03,47.86875,174.8819444,-52.04513889,14.82638889,27.30972222,41.31006944,1009.338194,25.82534722,30.18055556,433.4618056,601.1805556,7.09375,6.09375,49.00069444,0.351041667,427,21,59,11,1012,sole
2020-05-04,41.53633218,174.1245675,-51.87889273,14.62283737,27.51349481,32.7183391,1015.843599,25.78650519,8.78200692,417.0415225,461.3910035,6.660899654,5.660899654,49.7183391,0.359515571,427,19,46,10,1018,sole
2020-05-05,83.15138889,174.2847222,-52.18055556,14.77430556,27.61145833,32.38888889,1015.330208,26.64375,31,423.0277778,606.9826389,7.427083333,6.427083333,50.43993056,0.349305556,427,20,46,11,1017,sole
2020-05-06,69.65986159,177.9273356,-52.50519031,11.81314879,27.77612457,37.11245675,1010.850173,22.61314879,36.51557093,434.9757785,643.1418685,7.380622837,6.380622837,51.55570934,0.358823529,427,21,60,11,1012,sole
2020-05-07,106.496875,173.4791667,-52.39930556,12,27.25173611,34.41701389,1016.198611,22.590625,77.57291667,424.4166667,912.0625,6.809027778,5.809027778,50.91666667,0.352083333,427,19,49,12,1018,sole
2020-05-08,83.80899654,173.3875433,-52.90657439,12.75778547,27.10726644,35.50761246,1019.161592,20.06955017,17.12110727,425.7681661,515.6470588,7.24567474,6.24567474,50.34394464,0.352249135,427,20,48,10,1021,sole
2020-05-09,121.2951389,171.2673611,-52.88888889,13.12847222,27.00555556,35.14409722,1015.385069,18.28020833,33.49652778,425.5659722,622.8472222,7.4375,6.4375,50.23194444,0.342708333,427,20,47,9,1017,sole
2020-05-10,84.24878893,171.1487889,-52.82352941,12.75432526,27.16885813,35.15190311,1009.887889,19.20899654,20.32525952,417.3079585,536.7577855,8.636678201,7.636678201,50.09342561,0.347058824,427,21,44,12,1012,sole
2020-05-11,134.2956522,169.9371981,-52.50241546,12.88405797,27.29661836,34.51932367,1006.405797,19.24299517,39.06280193,425.3719807,659.2463768,8.492753623,7.492753623,49.98647343,0.357004831,427,19,62,11,1009,pioggia temporale 
2020-09-10,36.42552083,172.3333333,-51.24479167,18.84895833,25.61510417,52.76197917,1012.363542,83.05052083,3.296875,649.6354167,423.6197917,12.47916667,11.47916667,53.40052083,0.378125,427,26,60,8,1016,sole
2020-09-11,79.2183391,177.6920415,-52.58823529,18.56747405,27.15363322,51.41522491,1009.685467,13.40934256,6.491349481,491.4740484,445.733564,10.11072664,9.110726644,51.69411765,0.375432526,427,24,72,9,1012,pioggia temporale 
2020-09-12,57.58541667,177.3020833,-53.13194444,17.8125,27.12881944,49.928125,1012.430556,15.07534722,8.357638889,436.4027778,458.2048611,9.447916667,8.447916667,51.55173611,0.364583333,427,25,62,9,1015,sole
2020-09-13,61.64256055,176.9411765,-52.94463668,16.18685121,27.23771626,48.74117647,1017.343253,14.8899654,12.04844291,420.1211073,482.200692,11.88927336,10.88927336,51.14290657,0.358477509,427,26,53,10,1019,sole
2020-09-14,56.54444444,178.5833333,-52.74652778,17.02430556,27.49375,46.39375,1019.016319,15.625,16.72916667,436.7083333,513.6006944,13.49305556,12.49305556,51.22534722,0.373611111,427,27,47,10,1021,sole
2020-09-15,54.31695502,177.3702422,-51.15570934,17.24913495,25.94567474,47.84221453,1016.83045,58.5100346,14.26297578,515.5813149,497.3183391,15.06228374,14.06228374,52.92249135,0.365051903,427,26,48,9,1019,pioggia temporale 
2020-09-16,87.14340278,176.7777778,-49.30902778,16.625,27.47743056,45.60243056,1013.694444,42.55,32.98611111,498.4722222,619.7604167,11.60069444,10.60069444,51.99548611,0.375694444,427,25,49,9,1016,sole
2020-09-17,79.72041522,176.283737,-49.72318339,15.84775087,26.11487889,48.80034602,1011.177163,57.36712803,27.50865052,494.0968858,583.550173,14.42214533,13.42214533,52.87577855,0.369204152,427,25,52,11,1013,sole
2020-09-18,92.23506944,176.6736111,-50.01736111,16.33333333,27.296875,46.096875,1013.127778,14.3375,26.45138889,446.1041667,577.2743056,12.63541667,11.63541667,51.54513889,0.388888889,427,25,54,9,1015,sole
2020-09-19,75.1384083,177.8442907,-50.20761246,15.09688581,27.55570934,45.78477509,1014.879239,13.05743945,23.71626298,420.2422145,559.3010381,12.02076125,11.02076125,51.77404844,0.375778547,427,24,63,9,1017,sole
2020-09-20,89.77951389,178.3923611,-50.62152778,14.73611111,27.55277778,50.17083333,1013.696181,12.81597222,28.00347222,418.5416667,586.9756944,14.125,13.125,52.14375,0.368402778,427,24,62,9,1016,sole
2020-09-21,119.532872,178.5294118,-50.5432526,15.82352941,27.4266436,51.55397924,1013.178893,13.06712803,38.88927336,466.5017301,658.83391,13.60553633,12.60553633,53.48096886,0.376470588,427,23,73,10,1015,pioggia temporale 
2020-09-22,95.23402778,175.8819444,-50.67361111,16.45486111,26.01805556,54.05347222,1012.818056,50.66458333,45.19444444,501.6006944,699.9791667,8.378472222,7.378472222,54.54340278,0.354513889,427,23,71,11,1015,pioggia temporale 
2020-09-23,138.7013841,174.7612457,-50.2733564,17.21453287,26.45709343,54.70276817,1011.122837,46.12422145,54.96539792,497.3321799,764.532872,7.660899654,6.660899654,54.83287197,0.35467128,427,20,80,10,1013,pioggia temporale 
2020-09-24,104.8467128,175.6989619,-50.37024221,16.71972318,26.09411765,57.03010381,1011.148097,62.19134948,66.32179931,509.1418685,838.6228374,8.044982699,7.044982699,53.5716263,0.340484429,427,22,77,12,1013,pioggia 
2020-09-25,101.0813149,173.532872,-50.52941176,16.816609,25.91245675,58.31107266,1001.278893,9.067474048,47.80968858,433.8304498,716.9480969,8.183391003,7.183391003,52.34221453,0.340484429,427,22,71,22,1003,pioggia temporale 
2020-09-26,123.25,173.5729167,-50.04513889,15.44097222,25.02951389,47.35451389,998.196875,5.552430556,47.42361111,395.0833333,714.6354167,6.506944444,5.506944444,53.63090278,0.337847222,427,14,68,13,1000,pioggia temporale 
2020-09-27,89.20069204,175.0034602,-50.24567474,14.62975779,23.86747405,47.37093426,1000.6,2.42733564,16.56747405,404.7854671,511.8477509,6.121107266,5.121107266,53.95709343,0.323875433,427,13,83,13,1002,pioggia temporale 
2020-09-28,106.2315972,170.8680556,-49.13194444,16.36458333,22.98263889,50.25034722,1007.828819,5.9625,34.88194444,465.09375,632.0173611,6.229166667,5.229166667,53.684375,0.332986111,427,13,84,8,1009,pioggia 
2020-09-29,98.08442907,175.2698962,-48.62283737,16.80622837,22.54602076,50.39377163,1015.038754,15.79307958,27.99307958,554.5086505,587.0934256,6.60899654,5.60899654,53.72525952,0.361591696,427,15,71,8,1017,sole
2020-09-30,111.803125,173.9861111,-52.14583333,17.67013889,23.13263889,50.50590278,1013.496875,60.59409722,18.57291667,561.0208333,525.4027778,6.684027778,5.684027778,53.03923611,0.321875,427,17,74,6,1015,sole
2020-10-01,95.81532567,174.1532567,-55.55938697,16.83908046,24.30344828,51.64521073,1008.85249,69.80804598,26.82375479,547.210728,579.7931034,7.735632184,6.735632184,53.251341,0.324521073,427,17,79,7,1011,sole
2020-10-02,83.51107266,174.799308,-55.77854671,13.52941176,24.25363322,53.76782007,1004.443945,43.29411765,21.96539792,509.4913495,547.4602076,8.612456747,7.612456747,52.98200692,0.320415225,427,19,68,18,1006,sole
2020-10-03,95.34583333,174.2673611,-54.85416667,15.00694444,23.88368056,55.54201389,1001.538542,6.269791667,33.95486111,436.3020833,626.4513889,8.100694444,7.100694444,51.18680556,0.315277778,427,21,64,20,1003,pioggia 
